Expression,Expression
Add,Add
MageSuite,MageSuite
"Defer JS","Defer JS"
"General Options","General Options"
Enabled,Enabled
"Exclude Home Page","Exclude Home Page"
"Exclude Controllers","Exclude Controllers"
"Exclude Paths","Exclude Paths"
"Ignore scripts containing strings","Ignore scripts containing strings"
